番号 	Winner1 	Winner2 	Winner3 	Winner4 	Loser1 	Loser2 	Loser3 	Loser4 	レート増 	レート減
19786 	polpo 	culchan 	jiro 	rita 	pietan 	Ros 	single 	koucha 	12 	11
19787 	pietan 	polpo 	koucha 	rairai 	culchan 	jiro 	Ros 	single 	15 	14
19788 	co2 	blackhouse 	noma 	sisimaru 	Henry 	cwrouu 	quick 	kano 	15 	14
19789 	polpo 	cwrouu 	PND 	quick 	Henry 	mannbou 	noma 	yu_ki 	10 	9
19790 	TENMU 	tarepanda 	jiro 	Tanuki 	co2 	syaka 	noboru 	blackhouse 	13 	12
19791 	Henry 	jiro 	noboru 	mannbou 	co2 	polpo 	blackhouse 	yu_ki 	12 	11
19792 	onini 	mannbou 	PND 	Hikari 	co2 	blackhouse 	hikouki 	maseri 	12 	11
19793 	polpo 	jiro 	maseri 	yu_ki 	co2 	hikouki 	mannbou 	PND 	12 	11
19794 	onini 	Nocturne 	Hikari 	ruseal 	pietan 	mome 	single 	quick 	13 	12
19795 	muramura 	jiro 	noboru 	single 	TENMU 	hikouki 	mannbou 	PND 	12 	11
19796 	TENMU 	muramura 	yu_ki 	rita 	co2 	syaka 	iti_monme 	touyou 	13 	12
19797 	onini 	muramura 	noboru 	PND 	co2 	guren 	syaka 	iti_monme 	12 	11
19798 	cwrouu 	syaka 	noboru 	hikouki 	onini 	masa4_ 	yuchan 	minagi 	12 	11
19799 	onini 	jiro 	yuchan 	mannbou 	TENMU 	masa4_ 	noboru 	PND 	12 	11
19800 	muramura 	polpo 	masa4_ 	noboru 	pietan 	co2 	maseri 	PND 	13 	12
19801 	TENMU 	masa4_ 	syaka 	PND 	co2 	guren 	jiro 	mannbou 	11 	10
19802 	tomyam 	masa4_ 	jiro 	PND 	lime 	noboru 	iti_monme 	quick 	17 	16
19803 	co2 	masa4_ 	PND 	kanpei 	guren 	noboru 	iti_monme 	quick 	11 	10
19804 	co2 	guren 	iti_monme 	mannbou 	lime 	noboru 	PND 	kanpei 	11 	10
19805 	Henry 	taa 	mannbou 	koucha 	TENMU 	Ros 	SeiRen 	rita 	14 	13
19806 	TENMU 	culchan 	PND 	rita 	polpo 	noboru 	Ros 	mannbou 	13 	12
19807 	tomyam 	culchan 	Ros 	Hikari 	Nocturne 	noboru 	mannbou 	PND 	13 	12
19808 	Nocturne 	culchan 	Ros 	kano 	guren 	Henry 	syaka 	rita 	12 	11
19809 	tokotoko 	noboru 	mannbou 	PND 	tomyam 	polpo 	^dirty 	rita 	12 	11
19810 	guren 	culchan 	syaka 	mannbou 	Nocturne 	Henry 	blackhouse 	PND 	12 	11
19811 	tomyam 	culchan 	mannbou 	PND 	Nocturne 	guren 	Ros 	rita 	13 	12
19812 	Nocturne 	syaka 	taa 	hikouki 	guren 	Henry 	culchan 	mannbou 	14 	13
19813 	Nocturne 	Henry 	culchan 	PND 	TENMU 	guren 	noboru 	mannbou 	13 	12
19814 	Nocturne 	Henry 	culchan 	polpo 	tokotoko 	TENMU 	syaka 	PND 	11 	10
19815 	Nocturne 	culchan 	polpo 	rairai 	Henry 	jiro 	syaka 	yu_ki 	12 	11
19816 	Nocturne 	taa 	noboru 	mannbou 	TENMU 	co2 	hikouki 	yu_ki 	12 	11
19817 	tokotoko 	Nocturne 	mome 	syaka 	onini 	co2 	cwrouu 	jiro 	11 	10
19818 	TENMU 	tomyam 	yamachan 	ruseal 	culchan 	taa 	yuchan 	noma 	15 	14
19819 	Henry 	tarepanda 	jiro 	syaka 	Nocturne 	co2 	noboru 	yu_ki 	11 	10
19820 	tomyam 	taa 	mannbou 	koucha 	TENMU 	culchan 	noma 	rairai 	12 	11
19821 	pietan 	co2 	Henry 	syaka 	onini 	tokotoko 	jiro 	blackhouse 	13 	12
19822 	TENMU 	tomyam 	ruseal 	mujina 	culchan 	^dirty 	mannbou 	quick 	16 	15
19823 	onini 	muramura 	jiro 	yu_ki 	tokotoko 	co2 	blackhouse 	hikouki 	13 	12
19824 	lime 	mannbou 	mujina 	rairai 	masa4_ 	^dirty 	quick 	koucha 	17 	16
19825 	co2 	muramura 	guren 	jiro 	tokotoko 	polpo 	noboru 	blackhouse 	12 	11
19826 	TENMU 	tomyam 	mannbou 	SeiRen 	lime 	masa4_ 	PND 	quick 	11 	10
19827 	Ros 	blackhouse 	borma 	touyou 	noboru 	yuchan 	yu_ki 	koucha 	15 	14
19828 	tomyam 	masa4_ 	mmn 	PND 	lime 	guren 	SeiRen 	quick 	13 	12
19829 	masa4_ 	noboru 	blackhouse 	yu_ki 	pietan 	borma 	SeiRen 	koucha 	10 	9
19830 	lime 	mannbou 	yuchan 	koucha 	polpo 	syaka 	taa 	PND 	14 	13
19831 	TENMU 	polpo 	^dirty 	yuchan 	lime 	syaka 	taa 	PND 	14 	13
19832 	lime 	syaka 	taa 	SeiRen 	TENMU 	polpo 	^dirty 	PND 	12 	11
19833 	Nocturne 	polpo 	taa 	iti_monme 	lime 	TENMU 	PND 	SeiRen 	11 	10
19834 	lime 	iti_monme 	borma 	rita 	TENMU 	Nocturne 	hikouki 	rairai 	13 	12
19835 	pietan 	Nocturne 	hikouki 	rairai 	TENMU 	tarepanda 	iti_monme 	Hikari 	13 	12
19836 	TENMU 	tarepanda 	iti_monme 	hikouki 	pietan 	cwrouu 	noboru 	Hikari 	14 	13
19837 	polpo 	cwrouu 	iti_monme 	noboru 	pietan 	tarepanda 	borma 	Hikari 	11 	10
19838 	masa4_ 	maseri 	borma 	ta_ka 	culchan 	mannbou 	noma 	Tanuki 	12 	11
19839 	masa4_ 	tarepanda 	jiro 	^dirty 	lime 	culchan 	mannbou 	noma 	14 	13
19840 	culchan 	jiro 	^dirty 	mannbou 	pietan 	masa4_ 	borma 	ruseal 	11 	10
19841 	co2 	mannbou 	PND 	yu_ki 	muramura 	masa4_ 	borma 	ruseal 	11 	10
19842 	TENMU 	hikouki 	maseri 	borma 	masa4_ 	culchan 	mannbou 	Hikari 	12 	11
19843 	TENMU 	borma 	yu_ki 	quick 	culchan 	yuchan 	mannbou 	SeiRen 	14 	13
19844 	tokotoko 	jiro 	^dirty 	hikouki 	co2 	masa4_ 	polpo 	noboru 	12 	11
19845 	tokotoko 	guren 	polpo 	jiro 	pietan 	co2 	muramura 	hikouki 	12 	11
19846 	culchan 	maseri 	koucha 	teppei 	yuchan 	mannbou 	SeiRen 	Hikari 	11 	10
19847 	onini 	masa4_ 	tarepanda 	quick 	TENMU 	tomyam 	noboru 	yu_ki 	14 	13
19848 	polpo 	^dirty 	iti_monme 	SeiRen 	pietan 	mannbou 	borma 	koucha 	12 	11
19849 	lime 	guren 	muramura 	yu_ki 	onini 	tokotoko 	noboru 	Hikari 	15 	14
19850 	tomyam 	yuchan 	mannbou 	PND 	TENMU 	masa4_ 	kano 	quick 	13 	12
19851 	onini 	tokotoko 	iti_monme 	SeiRen 	lime 	pietan 	borma 	yu_ki 	14 	13
19852 	tomyam 	iti_monme 	taa 	Hikari 	Nocturne 	cwrouu 	mannbou 	ta_ka 	15 	14
19853 	Nocturne 	masa4_ 	mannbou 	Hikari 	tomyam 	cwrouu 	iti_monme 	quick 	15 	14
19854 	lime 	tomyam 	Hikari 	quick 	TENMU 	Nocturne 	tanico 	ga-n 	15 	14
19855 	Nocturne 	noboru 	Ros 	tanico 	TENMU 	tomyam 	Hikari 	quick 	11 	10
19856 	^Shiki 	Ros 	Hikari 	rita 	tomyam 	tanico 	kano 	quick 	13 	12
19857 	tomyam 	^Shiki 	PND 	Hikari 	TENMU 	taa 	Ros 	quick 	14 	13
19858 	pietan 	hikouki 	mannbou 	PND 	TENMU 	iti_monme 	Ros 	tanico 	12 	11
19859 	TENMU 	iti_monme 	hikouki 	mannbou 	pietan 	syaka 	PND 	Hikari 	12 	11
19860 	tomyam 	syaka 	PND 	quick 	pietan 	iti_monme 	borma 	porando 	15 	14
19861 	pietan 	taa 	quick 	porando 	tomyam 	Ros 	Hikari 	rita 	14 	13
19862 	pietan 	rita 	koucha 	Golira 	^dirty 	Ros 	borma 	yu_ki 	18 	17
19863 	Nocturne 	maseri 	tanico 	PND 	tomyam 	masa4_ 	Hikari 	quick 	13 	12
19864 	onini 	jiro 	yu_ki 	ta_ka 	co2 	muramura 	Ros 	borma 	9 	8
19865 	muramura 	mome 	Ros 	maseri 	co2 	jiro 	blackhouse 	yu_ki 	12 	11
19866 	muramura 	syaka 	borma 	rita 	jiro 	yuchan 	maseri 	yu_ki 	10 	9
19867 	co2 	ga-n 	SeiRen 	koucha 	^dirty 	borma 	yu_ki 	rita 	13 	12
19868 	pietan 	polpo 	masa4_ 	single 	TENMU 	tomyam 	tarepanda 	tanico 	13 	12
19869 	Ros 	ICE 	yu_ki 	Golira 	culchan 	borma 	koucha 	sisimaru 	13 	12
19870 	co2 	syaka 	PND 	yu_ki 	tokotoko 	ICE 	borma 	koucha 	12 	11
19871 	pietan 	syaka 	noboru 	koucha 	tokotoko 	guren 	hikouki 	borma 	15 	14
19872 	Nocturne 	jiro 	syaka 	Tanuki 	muramura 	tarepanda 	cwrouu 	Hikari 	9 	8
19873 	tarepanda 	mannbou 	SeiRen 	yamachan 	cwrouu 	jiro 	quick 	sisimaru 	12 	11
19874 	pietan 	polpo 	ga-n 	Hikari 	muramura 	Henry 	syaka 	yu_ki 	11 	10
19875 	jiro 	PND 	SeiRen 	Tanuki 	cwrouu 	mannbou 	yamachan 	sisimaru 	12 	11
19876 	polpo 	muramura 	Henry 	syaka 	pietan 	Nocturne 	yu_ki 	Hikari 	9 	8
19877 	jiro 	mannbou 	yamachan 	Tanuki 	tomyam 	PND 	quick 	sisimaru 	12 	11
19878 	pietan 	muramura 	Henry 	yu_ki 	tokotoko 	Nocturne 	syaka 	ga-n 	13 	12
19879 	co2 	culchan 	maseri 	PND 	Henry 	jiro 	syaka 	SeiRen 	14 	13
19880 	Nocturne 	polpo 	mannbou 	sisimaru 	Henry 	cwrouu 	jiro 	Hikari 	14 	13
19881 	jiro 	noboru 	ICE 	Hikari 	Nocturne 	Henry 	ta_ka 	porando 	13 	12
19882 	jiro 	mannbou 	yuchan 	Hikari 	Henry 	noboru 	yamachan 	quick 	10 	9
19883 	co2 	noboru 	yuchan 	ta_ka 	Henry 	tarepanda 	mannbou 	quick 	11 	10
19884 	masa4_ 	hikouki 	PND 	Hikari 	lime 	yamachan 	koucha 	mujina 	11 	10
19885 	tomyam 	masa4_ 	PND 	mujina 	lime 	STK 	SeiRen 	yamachan 	14 	13
19886 	co2 	tarepanda 	noboru 	yuchan 	guren 	Henry 	mome 	hikouki 	12 	11
19887 	Nocturne 	muramura 	noboru 	maseri 	pietan 	jiro 	mannbou 	PND 	14 	13
19888 	muramura 	tarepanda 	jiro 	Hikari 	Nocturne 	noboru 	mannbou 	PND 	13 	12
19889 	polpo 	jiro 	mannbou 	PND 	Nocturne 	noboru 	maseri 	yamachan 	12 	11
19890 	Nocturne 	polpo 	PND 	yu_ki 	onini 	noboru 	mannbou 	yamachan 	14 	13
19891 	tomyam 	iti_monme 	borma 	Hikari 	masa4_ 	culchan 	yuchan 	quick 	13 	12
19892 	tomyam 	mome 	iti_monme 	PND 	onini 	muramura 	noboru 	ruseal 	14 	13
19893 	lime 	mannbou 	yu_ki 	Hikari 	Nocturne 	masa4_ 	tanico 	quick 	11 	10
19894 	Nocturne 	tomyam 	masa4_ 	PND 	onini 	polpo 	muramura 	borma 	12 	11
19895 	pietan 	tarepanda 	mannbou 	PND 	co2 	muramura 	syaka 	noboru 	11 	10
19896 	pietan 	noboru 	mannbou 	PND 	Nocturne 	co2 	syaka 	Hikari 	14 	13
19897 	pietan 	syaka 	noboru 	mannbou 	Nocturne 	co2 	culchan 	otyoufx 	12 	11
19898 	Nocturne 	noboru 	mannbou 	Hikari 	co2 	muramura 	tanico 	yu_ki 	12 	11
19899 	pietan 	co2 	syaka 	noboru 	lime 	Nocturne 	muramura 	yu_ki 	14 	13
19900 	polpo 	culchan 	tanico 	touyou 	tomyam 	yuchan 	otyoufx 	SeiRen 	15 	14
19901 	lime 	Nocturne 	guren 	Hikari 	pietan 	co2 	muramura 	yu_ki 	10 	9
19902 	pietan 	muramura 	syaka 	yu_ki 	Nocturne 	co2 	polpo 	hikouki 	14 	13
19903 	tomyam 	PND 	otyoufx 	SeiRen 	masa4_ 	culchan 	tanico 	koucha 	14 	13
19904 	Nocturne 	co2 	muramura 	hikouki 	pietan 	polpo 	noboru 	yu_ki 	13 	12
19905 	pietan 	guren 	noboru 	Hikari 	Nocturne 	co2 	polpo 	yu_ki 	13 	12
19906 	tarepanda 	noboru 	mannbou 	PND 	onini 	syaka 	Tanuki 	sisimaru 	12 	11
19907 	onini 	tarepanda 	mannbou 	Hikari 	polpo 	syaka 	mome 	noboru 	12 	11
19908 	pietan 	syaka 	mome 	noboru 	lime 	co2 	polpo 	yu_ki 	12 	11
19909 	lime 	co2 	noboru 	ga-n 	Nocturne 	masa4_ 	culchan 	mannbou 	12 	11
19910 	TENKA 	rabanastre 	purin 	piccoro 	Mickey 	trash[jp] 	siba 	mokomoko 	14 	13
19911 	Nocturne 	tomyam 	masa4_ 	Hikari 	tokotoko 	culchan 	syaka 	mannbou 	15 	14
19912 	onini 	co2 	noboru 	yu_ki 	pietan 	polpo 	hikouki 	PND 	13 	12
19913 	tokotoko 	Nocturne 	syaka 	tanico 	TENMU 	tomyam 	masa4_ 	mannbou 	14 	13
19914 	pietan 	lime 	PND 	yu_ki 	onini 	co2 	mome 	noboru 	11 	10
19915 	Nocturne 	TENMU 	masa4_ 	sisimaru 	tokotoko 	tomyam 	mannbou 	tanico 	16 	15
19916 	tokotoko 	Nocturne 	syaka 	yuchan 	onini 	co2 	mome 	noboru 	13 	12
19917 	tokotoko 	taa 	mannbou 	sisimaru 	Henry 	culchan 	Ros 	otyoufx 	13 	12
19918 	taa 	mannbou 	otyoufx 	kanpei 	tokotoko 	Ros 	sisimaru 	mujina 	13 	12
19919 	TENMU 	tomyam 	mannbou 	otyoufx 	tokotoko 	culchan 	Ros 	PND 	11 	10
19920 	onini 	Ros 	mannbou 	PND 	tokotoko 	culchan 	otyoufx 	Hikari 	12 	11
19921 	TENMU 	Henry 	culchan 	Ros 	tokotoko 	tomyam 	mannbou 	otyoufx 	15 	14
19922 	tomyam 	taa 	mannbou 	PND 	pietan 	hikouki 	otyoufx 	kanpei 	14 	13
19923 	Henry 	taa 	noboru 	mannbou 	pietan 	syaka 	yu_ki 	sisimaru 	10 	9
19924 	Nocturne 	noma 	single 	Hikari 	muramura 	Henry 	yu_ki 	sisimaru 	14 	13
19925 	pietan 	TENMU 	mannbou 	koucha 	onini 	jiro 	syaka 	PND 	13 	12
19926 	tarepanda 	Henry 	PND 	SeiRen 	tomyam 	noboru 	blackhouse 	sisimaru 	11 	10
19927 	tomyam 	polpo 	culchan 	blackhouse 	Nocturne 	TENMU 	mannbou 	tanico 	12 	11
19928 	tokotoko 	Henry 	jiro 	syaka 	onini 	co2 	tarepanda 	yu_ki 	8 	7
19929 	tomyam 	masa4_ 	PND 	single 	Nocturne 	TENMU 	tanico 	ruseal 	13 	12
19930 	TENMU 	tomyam 	PND 	ruseal 	Nocturne 	masa4_ 	tanico 	single 	14 	13
19931 	^dirty 	mannbou 	hikouki 	sisimaru 	culchan 	Ros 	yu_ki 	koucha 	13 	12
19932 	TENMU 	tomyam 	PND 	single 	tokotoko 	masa4_ 	mmn 	tanico 	14 	13
19933 	tokotoko 	^dirty 	single 	koucha 	tomyam 	mannbou 	Ros 	tanico 	14 	13
19934 	tokotoko 	mannbou 	Ros 	SeiRen 	tomyam 	^dirty 	tooya 	tanico 	14 	13
19935 	pietan 	co2 	tooya 	tanico 	tokotoko 	taa 	mannbou 	Ros 	9 	8
19936 	lime 	mannbou 	rita 	sisimaru 	polpo 	^dirty 	Ros 	tanico 	18 	17
19937 	polpo 	Henry 	cwrouu 	Ros 	onini 	^dirty 	mannbou 	tanico 	13 	12
19938 	onini 	syaka 	taa 	tanico 	lime 	polpo 	Ros 	rita 	12 	11
19939 	lime 	Hikari 	SeiRen 	sisimaru 	polpo 	mannbou 	Ros 	rita 	12 	11
19940 	TENMU 	Henry 	taa 	yu_ki 	onini 	tarepanda 	PND 	tanico 	12 	11
19941 	onini 	Henry 	PND 	SeiRen 	Nocturne 	tarepanda 	mannbou 	tanico 	10 	9
19942 	tokotoko 	mannbou 	tanico 	quick 	TENMU 	Henry 	SeiRen 	sisimaru 	17 	16
19943 	onini 	tokotoko 	Nocturne 	koucha 	pietan 	TENMU 	tarepanda 	PND 	13 	12
19944 	tokotoko 	co2 	jiro 	quick 	pietan 	Henry 	mannbou 	yu_ki 	16 	15
19945 	Nocturne 	tarepanda 	PND 	noma 	TENMU 	taa 	^dirty 	koucha 	10 	9
19946 	onini 	co2 	jiro 	yu_ki 	tokotoko 	Henry 	noboru 	mannbou 	13 	12
19947 	polpo 	PND 	maseri 	ta_ka 	Nocturne 	^dirty 	noma 	porando 	12 	11
19948 	pietan 	noboru 	mannbou 	Ros 	tokotoko 	jiro 	syaka 	yu_ki 	12 	11
19949 	pietan 	co2 	mannbou 	maseri 	tokotoko 	polpo 	syaka 	mmn 	12 	11
19950 	culchan 	^dirty 	tanico 	koucha 	mannbou 	yuchan 	hikouki 	PND 	13 	12
19951 	onini 	co2 	jiro 	syaka 	pietan 	tokotoko 	mannbou 	PND 	13 	12
19952 	lime 	tokotoko 	mannbou 	PND 	pietan 	tarepanda 	jiro 	noboru 	13 	12
19953 	pietan 	guren 	PND 	SeiRen 	tokotoko 	tarepanda 	noboru 	suisei 	13 	12
19954 	pietan 	guren 	mmn 	tanico 	tokotoko 	tarepanda 	noboru 	PND 	16 	15
19955 	tokotoko 	Nocturne 	maseri 	PND 	onini 	jiro 	syaka 	mannbou 	14 	13
19956 	Nocturne 	jiro 	syaka 	mannbou 	onini 	polpo 	maseri 	PND 	13 	12
19957 	onini 	Nocturne 	jiro 	yu_ki 	pietan 	masa4_ 	polpo 	PND 	14 	13
19958 	tokotoko 	jiro 	maseri 	suisei 	Nocturne 	masa4_ 	mannbou 	Hikari 	14 	13
19959 	pietan 	polpo 	PND 	ga-n 	onini 	tomyam 	hikouki 	quick 	14 	13
19960 	tokotoko 	Nocturne 	jiro 	Hikari 	lime 	tarepanda 	syaka 	maseri 	13 	12
19961 	pietan 	masa4_ 	hikouki 	koucha 	onini 	tomyam 	noma 	quick 	13 	12
19962 	lime 	jiro 	syaka 	Hikari 	tokotoko 	Nocturne 	mannbou 	SeiRen 	13 	12
19963 	koryu5 	wildcarp 	mutti[JP] 	mimi 	ruseal 	ricca 	mi_ck 	mokomoko 	23 	22
19964 	tokotoko 	tarepanda 	culchan 	syaka 	pietan 	Nocturne 	jiro 	SeiRen 	14 	13
19965 	ruseal 	solto 	mutti[JP] 	mimi 	wildcarp 	ricca 	mi_ck 	piccoro 	16 	15
19966 	pietan 	cwrouu 	hikouki 	maseri 	lime 	jiro 	mannbou 	otyoufx 	13 	12
19967 	lime 	polpo 	noboru 	mannbou 	onini 	tokotoko 	maseri 	yu_ki 	13 	12
19968 	onini 	mome 	noboru 	yu_ki 	tokotoko 	jiro 	maseri 	PND 	13 	12
19969 	Nocturne 	tomyam 	mannbou 	maseri 	tokotoko 	masa4_ 	noboru 	PND 	15 	14
19970 	tokotoko 	mannbou 	yuchan 	PND 	pietan 	noboru 	yu_ki 	SeiRen 	12 	11
19971 	lime 	tomyam 	jiro 	quick 	tokotoko 	Nocturne 	masa4_ 	koucha 	13 	12
19972 	tokotoko 	guren 	noboru 	koucha 	pietan 	masa4_ 	otyoufx 	SeiRen 	14 	13
19973 	rabanastre 	mi_ck 	morizo 	piccoro 	teppei 	purin 	chivalry 	mimi 	12 	11
19974 	onini 	Nocturne 	mome 	sisimaru 	co2 	muramura 	jiro 	syaka 	13 	12
19975 	tokotoko 	Nocturne 	syaka 	mannbou 	lime 	co2 	polpo 	PND 	13 	12
19976 	pietan 	onini 	muramura 	yuchan 	tokotoko 	Nocturne 	co2 	polpo 	14 	13
19977 	pietan 	lime 	Nocturne 	SeiRen 	onini 	tokotoko 	co2 	jiro 	12 	11
19978 	pietan 	onini 	muramura 	SeiRen 	tokotoko 	Nocturne 	jiro 	syaka 	13 	12
19979 	pietan 	guren 	muramura 	koucha 	tokotoko 	cwrouu 	jiro 	syaka 	18 	17
19980 	onini 	jiro 	hikouki 	yu_ki 	pietan 	culchan 	PND 	quick 	12 	11
19981 	rabanastre 	ricca 	morizo 	mimi 	bouya_aki 	furanose 	dskmtng 	KEI_FE 	16 	15
19982 	pietan 	culchan 	maseri 	PND 	tokotoko 	polpo 	yuchan 	hikouki 	10 	9
19983 	ricca 	morizo 	furanose 	piccoro 	bouya_aki 	trash[jp] 	mimi 	KEI_FE 	12 	11
19984 	lime 	tomyam 	jiro 	quick 	pietan 	masa4_ 	hikouki 	maseri 	9 	8
19985 	pietan 	lime 	hikouki 	koucha 	TENMU 	tomyam 	masa4_ 	syaka 	16 	15
19986 	ruseal 	hiten 	ricca 	February 	otyoufx 	piccoro 	chivalry 	mimi 	14 	13
19987 	pietan 	TENMU 	tomyam 	masa4_ 	lime 	onini 	Nocturne 	hikouki 	12 	11
19988 	ruseal 	piccoro 	mutti[JP] 	mimi 	hiten 	ricca 	February 	NEY 	17 	16
19989 	ruseal 	hiten 	ricca 	NEY 	teppei 	sakura 	piccoro 	Attila 	15 	14
19990 	onini 	tokotoko 	Nocturne 	maseri 	pietan 	lime 	jiro 	PND 	12 	11
19991 	onini 	tarepanda 	jiro 	PND 	pietan 	tokotoko 	tomyam 	syosinnsy 	16 	15
19992 	lime 	syaka 	noboru 	yu_ki 	Nocturne 	polpo 	mome 	maseri 	11 	10
19993 	TENMU 	tomyam 	tarepanda 	jiro 	pietan 	tokotoko 	hikouki 	PND 	10 	9
19994 	lime 	tokotoko 	masa4_ 	jiro 	onini 	Nocturne 	tomyam 	syaka 	11 	10
19995 	blackhouse 	maseri 	PND 	ruseal 	yuchan 	hikouki 	SeiRen 	koucha 	13 	12
19996 	tokotoko 	Nocturne 	syaka 	noboru 	pietan 	tomyam 	masa4_ 	yu_ki 	10 	9
19997 	tokotoko 	tomyam 	tarepanda 	masa4_ 	pietan 	Nocturne 	TENMU 	quick 	10 	9
19998 	ruseal 	wildcarp 	itikan 	chivalry 	koryu5 	porando 	piccoro 	mimi 	12 	11
19999 	TENMU 	tomyam 	noboru 	quick 	pietan 	masa4_ 	tanico 	yu_ki 	13 	12
20000 	pietan 	tarepanda 	masa4_ 	SeiRen 	tokotoko 	Nocturne 	noboru 	tanico 	14 	13
20001 	koryu5 	porando 	mi_ck 	akutuS 	teppei 	wildcarp 	piccoro 	February 	16 	15
20002 	tokotoko 	tomyam 	masa4_ 	hikouki 	pietan 	Nocturne 	noboru 	tanico 	12 	11
20003 	onini 	tokotoko 	polpo 	sisimaru 	lime 	tarepanda 	taa 	mannbou 	15 	14
20004 	Nocturne 	mome 	taa 	PND 	lime 	tarepanda 	mannbou 	sisimaru 	13 	12
20005 	tarepanda 	noboru 	PND 	otyoufx 	lime 	mannbou 	SeiRen 	sisimaru 	14 	13
20006 	Nocturne 	co2 	tarepanda 	masa4_ 	onini 	TENMU 	noboru 	PND 	11 	10
20007 	tokotoko 	TENMU 	masa4_ 	PND 	pietan 	Nocturne 	syaka 	tanico 	12 	11
20008 	tokotoko 	Nocturne 	PND 	yu_ki 	onini 	masa4_ 	syaka 	tanico 	14 	13
20009 	pietan 	tomyam 	masa4_ 	mome 	lime 	TENMU 	tarepanda 	mmn 	9 	8
20010 	onini 	tokotoko 	^dirty 	quick 	lime 	tarepanda 	masa4_ 	tanico 	11 	10
20011 	syaka 	noboru 	PND 	sisimaru 	Nocturne 	yu_ki 	suisei 	yamachan 	13 	12
20012 	koryu5 	ricca 	purin 	cannondo 	tako8 	masasaitouLOVE 	furanose 	mimi 	31 	30
20013 	ruseal 	sakura 	ep_rick 	KEI_FE 	trash[jp] 	espassi 	shun_shun 	piccoro 	37 	36
20014 	onini 	tokotoko 	tarepanda 	PND 	lime 	Nocturne 	syaka 	noboru 	12 	11
20015 	bouya_aki 	ricca 	masasaitouLOVE 	mimi 	koryu5 	mi_ck 	furanose 	cannondo 	18 	17
20016 	pietan 	tokotoko 	tanico 	quick 	TENMU 	tomyam 	masa4_ 	SeiRen 	14 	13
20017 	trash[jp] 	Attila 	mutti[JP] 	cannondo 	mi_ck 	ep_rick 	akutuS 	mimi 	15 	14
20018 	onini 	guren 	tarepanda 	noboru 	lime 	Nocturne 	syaka 	PND 	13 	12
20019 	TENMU 	tomyam 	mmn 	quick 	pietan 	masa4_ 	tanico 	SeiRen 	14 	13
20020 	pietan 	syaka 	PND 	quick 	TENMU 	masa4_ 	noboru 	SeiRen 	14 	13
20021 	trash[jp] 	tooru_0 	piccoro 	mutti[JP] 	HIS_0 	mi_ck 	Attila 	akutuS 	12 	11
20022 	tooru_0 	Attila 	piccoro 	mutti[JP] 	ricca 	HIS_0 	akutuS 	nana 	12 	11
20023 	sakura 	Attila 	mutti[JP] 	nana 	tooru_0 	mi_ck 	piccoro 	KEI_FE 	14 	13
20024 	culchan 	cwrouu 	taa 	hikouki 	lime 	syaka 	hiro_ 	Tanuki 	14 	13
20025 	lime 	tokotoko 	guren 	tanico 	onini 	TENMU 	taa 	syaka 	12 	11
20026 	TENMU 	polpo 	cwrouu 	syaka 	onini 	co2 	masa4_ 	Hikari 	12 	11
20027 	co2 	guren 	tarepanda 	masa4_ 	onini 	culchan 	cwrouu 	hikouki 	12 	11
20028 	TENMU 	culchan 	syaka 	Ros 	tokotoko 	Henry 	taa 	suisei 	12 	11
20029 	lime 	guren 	masa4_ 	Hikari 	onini 	co2 	noboru 	hikouki 	13 	12
20030 	TENMU 	Ros 	PND 	tanico 	culchan 	masa4_ 	taa 	quick 	14 	13
20031 	onini 	tarepanda 	noboru 	hikouki 	co2 	guren 	Henry 	syaka 	12 	11
20032 	masa4_ 	PND 	Hikari 	quick 	taa 	Ros 	tanico 	kano 	12 	11
20033 	co2 	guren 	Henry 	SeiRen 	culchan 	mome 	syaka 	noboru 	13 	12
20034 	onini 	Henry 	culchan 	quick 	TENMU 	tomyam 	noboru 	koucha 	10 	9
20035 	TENMU 	taa 	noboru 	sisimaru 	tomyam 	Henry 	mmn 	quick 	13 	12
20036 	onini 	cwrouu 	syaka 	rita 	co2 	tarepanda 	culchan 	PND 	15 	14
20037 	TENMU 	tarepanda 	hikouki 	yamachan 	tomyam 	culchan 	mome 	quick 	15 	14
20038 	HIS_0 	ep_rick 	purin 	oyacchan 	ricca 	mi_ck 	furanose 	mimi 	14 	13
20039 	original0 	mi_ck 	purin 	mutti[JP] 	ricca 	HIS_0 	rooky 	furanose 	13 	12
20040 	Golira 	rabanastre 	original0 	oyacchan 	bouya_aki 	last^HM 	rooky 	mutti[JP] 	18 	17
20041 	ep_rick 	dskmtng 	piccoro 	nana 	masasaitouLOVE 	Attila 	itikan 	mimi 	14 	13
20042 	Nocturne 	jiro 	syaka 	rita 	tokotoko 	tarepanda 	PND 	sisimaru 	13 	12
20043 	TENMU 	tomyam 	masa4_ 	Hikari 	pietan 	Henry 	noboru 	tanico 	12 	11
20044 	mi_ck 	Attila 	rooky 	nana 	ricca 	mutti[JP] 	piccoro 	cannondo 	13 	12
20045 	tokotoko 	Nocturne 	tarepanda 	sisimaru 	pietan 	jiro 	noboru 	PND 	14 	13
20046 	espassi 	masasaitouLOVE 	Attila 	KEI_FE 	mi_ck 	piccoro 	mutti[JP] 	nana 	22 	21
20047 	tokotoko 	guren 	noboru 	PND 	pietan 	Nocturne 	hikouki 	rita 	12 	11
